dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,15.397168,13.912350,8.382537,2.984651,-5.232133,-3.823952,1.524216
0.020000,15.399693,13.969847,8.440089,2.877591,-5.352972,-6.041955,1.529586
0.020000,15.401836,14.025201,8.495485,2.769798,-5.389689,-1.835845,1.534603
0.020000,15.403636,14.078381,8.548695,2.660526,-5.463572,-3.694156,1.539288
0.020000,15.405131,14.129359,8.599696,2.550012,-5.525689,-3.105826,1.543662
0.020000,15.406354,14.178116,8.648467,2.438587,-5.571270,-2.279077,1.547742
0.020000,15.407338,14.224624,8.694986,2.325914,-5.633637,-3.118366,1.551543
0.020000,15.408111,14.268868,8.739237,2.212563,-5.667566,-1.696409,1.555080
0.020000,15.408702,14.310829,8.781201,2.098225,-5.716919,-2.467681,1.558366
0.020000,15.409134,14.350496,8.820871,1.983476,-5.737447,-1.026366,1.561413
0.020000,15.409432,14.387853,8.858229,1.867917,-5.777910,-2.023171,1.564232
0.020000,15.409616,14.422888,8.893265,1.751784,-5.806678,-1.438392,1.566831
0.020000,15.409707,14.455594,8.925971,1.635298,-5.824301,-0.881155,1.569220
0.020000,15.409721,14.485954,8.956331,1.518004,-5.864671,-2.018499,1.571407
0.020000,15.409676,14.513964,8.984341,1.400496,-5.875412,-0.537070,1.573398
0.020000,15.409586,14.539613,9.009990,1.282481,-5.900738,-1.266308,1.575200
0.020000,15.409465,14.562901,9.033279,1.164425,-5.902843,-0.105250,1.576818
0.020000,15.409324,14.583818,9.054196,1.045843,-5.929058,-1.310739,1.578258
0.020000,15.409174,14.602356,9.072734,0.926919,-5.946244,-0.859310,1.579523
0.020000,15.409024,14.618511,9.088891,0.807826,-5.954619,-0.418732,1.580617
0.020000,15.408882,14.632286,9.102665,0.688738,-5.954401,0.010904,1.581544
0.020000,15.408756,14.643674,9.114054,0.569453,-5.964265,-0.493199,1.582306
0.020000,15.408649,14.652665,9.123046,0.449595,-5.992892,-1.431373,1.582905
0.020000,15.408568,14.659267,9.129649,0.330134,-5.973047,0.992256,1.583344
0.020000,15.408514,14.663479,9.133861,0.210601,-5.976649,-0.180069,1.583623
0.020000,15.408489,14.665440,9.135823,0.098074,-5.626329,17.515973,1.583753
0.020000,15.408483,14.665894,9.136277,0.022702,-3.768619,92.885528,1.583783
0.020000,15.408483,14.665894,9.136277,0.000000,-1.135105,131.675683,1.583783
