dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,17.926750,-1.916950,19.302310,1.101824,-4.009002,-8.241874,0.009512
0.020000,17.906377,-1.917110,19.322684,1.018712,-4.155599,-7.329861,0.006152
0.020000,17.887718,-1.917196,19.341344,0.932956,-4.287777,-6.608892,0.003089
0.020000,17.870820,-1.917225,19.358242,0.844897,-4.402939,-5.758094,0.000327
0.020000,17.855724,-1.917211,19.373338,0.754800,-4.504871,-5.096628,6.281053
0.020000,17.842465,-1.917169,19.386597,0.662955,-4.592231,-4.367998,6.278901
0.020000,17.831073,-1.917109,19.397989,0.569605,-4.667522,-3.764517,6.277056
0.020000,17.821573,-1.917044,19.407489,0.475000,-4.730259,-3.136855,6.275521
0.020000,17.813986,-1.916981,19.415076,0.379353,-4.782320,-2.603050,6.274298
0.020000,17.808328,-1.916928,19.420734,0.282911,-4.822092,-1.988612,6.273387
0.020000,17.804611,-1.916891,19.424451,0.185862,-4.852494,-1.520093,6.272788
0.020000,17.802797,-1.916872,19.426266,0.090740,-4.756072,4.821099,6.272497
0.020000,17.802354,-1.916867,19.426708,0.022122,-3.430910,66.258081,6.272425
0.020000,17.802354,-1.916867,19.426708,0.000000,-1.106098,116.240639,6.272425
